creativeID,brand,"successclick
",successconversion
5516,87,35,2
4068,193,232,7
6535,193,41,0
4339,193,67,0
2962,193,204,1
4085,48,9,0
4320,193,68,0
1562,74,37,4
5987,13,43,1
6258,48,139,0
4327,193,191,0
3488,48,31,0
1781,48,104,0
4054,87,34,0
5527,193,192,0
2135,87,61,0
1611,56,6,0
6053,193,32,0
1156,193,134,2
4631,193,36,1
4929,308,15,1
6190,193,31,0
5607,193,198,1
5539,193,57,1
5918,7,236,0
4139,193,36,1
5257,193,73,0
1718,48,23,0
2961,193,91,0
1528,48,60,0
228,74,113,4
1909,193,26,2
1849,48,11,0
2206,74,8,0
1443,193,116,4
4426,87,67,0
4269,193,67,0
3074,193,85,1
4115,193,87,1
1806,193,58,0
25,193,30,0
5632,193,98,0
1662,74,5,0
3242,193,220,2
4134,193,34,0
1926,193,39,0
6062,193,42,0
826,193,208,3
5901,193,107,1
1812,193,39,0
1978,74,8,3
234,74,10,0
2733,193,85,2
5761,87,32,0
5847,87,24,0
1154,87,17,0
1755,74,8,0
6493,56,35,1
4309,193,25,1
167,193,31,0
20,193,88,0
1732,193,31,0
476,193,96,1
4588,308,69,6
3471,74,1,0
2201,87,28,0
2958,193,81,0
1301,193,65,0
971,87,19,0
4329,308,91,0
3160,193,98,1
1418,193,60,1
5923,87,19,1
6407,101,6,0
4185,13,54,2
4508,48,5,0
19,74,26,3
774,193,23,0
244,193,37,1
3728,193,32,0
6069,1400,1,0
3623,1400,4,0
2459,193,30,0
1149,87,42,0
3980,193,33,0
1840,308,43,0
5916,47,47,0
1441,6,32,0
1749,193,32,1
5959,193,110,1
1210,193,71,0
4996,193,29,0
495,93,20,2
3689,403,8,0
1772,4,9,0
1112,4,28,0
4411,74,21,0
2753,381,4,0
5371,101,26,0
3823,193,58,0
4629,93,37,0
5088,1400,7,0
2310,193,71,1
185,403,1,0
646,308,12,0
1969,74,28,2
5776,193,26,0
4171,193,71,0
6072,193,41,0
3173,193,55,0
668,193,31,0
2437,4,23,0
1640,193,41,1
2595,193,33,0
1348,193,70,2
4343,48,47,0
4943,193,37,0
3929,48,32,0
3902,74,3,0
4555,1400,30,0
2882,193,34,1
2677,87,30,0
3837,101,16,0
478,56,27,1
3859,193,51,0
2856,193,28,0
2820,48,6,0
2018,48,8,0
624,193,65,1
4837,381,1,1
5011,1400,7,0
3098,74,13,0
954,48,8,0
549,48,14,0
4804,4,37,0
397,48,13,0
1124,48,7,0
3348,101,1,0
6525,1400,15,0
6109,193,5,0
4986,47,9,0
2217,193,13,0
5802,1400,5,0
2900,74,9,0
724,193,4,0
4828,193,35,1
2625,74,7,1
6078,308,10,0
1079,1400,5,0
2414,48,54,0
5045,403,4,0
3386,74,3,0
2579,48,12,0
514,22,3,0
5719,101,4,0
4651,87,9,0
5725,193,35,0
2769,87,3,0
3325,17,1,0
4531,87,3,0
4714,193,2,0
3519,193,8,0
6558,193,6,0
2116,1400,5,0
4072,1400,1,0
5096,74,1,1
5409,308,6,0
4708,52,11,2
4784,1400,2,0
3082,74,6,0
3399,193,60,0
1225,308,23,0
2605,48,8,0
5108,193,5,0
2031,74,4,0
5089,1400,1,0
6453,48,14,0
2297,193,6,0
4609,87,1,0
1365,48,4,0
912,87,4,0
4089,381,7,0
911,74,1,0
387,48,9,0
5483,1400,8,0
2298,101,4,0
463,1400,1,0
129,101,9,0
2999,1400,12,0
3711,403,3,1
1676,48,4,0
6405,193,7,0
441,74,1,0
5432,308,4,0
4748,193,8,0
4545,1400,12,0
4272,41,5,0
1955,101,6,0
5306,74,4,0
1652,87,1,0
3698,56,2,0
4500,1400,8,0
5741,153,1,0
1466,403,1,0
3200,1400,1,0
4931,381,2,0
358,1400,4,0
2985,74,3,0
2615,193,3,0
1286,193,4,0
1557,87,13,0
6214,101,3,0
2977,193,6,0
1623,74,4,0
2848,74,1,0
1269,1400,5,0
3466,1400,3,0
4716,25,2,0
3888,1400,6,0
2928,1400,7,0
4194,403,1,0
3619,193,1,0
1862,74,5,0
3702,1400,5,0
1377,5,13,0
310,403,1,0
4808,74,3,0
2251,1400,5,0
3246,1400,14,0
4055,87,3,0
5549,1400,9,0
5785,56,1,0
4995,403,1,0
3997,1400,6,0
4071,381,5,0
2994,308,1,0
5521,403,5,0
5977,403,1,0
5239,101,2,0
1986,5,11,1
5966,87,2,0
5197,1400,4,0
5882,1400,7,0
1714,87,2,0
855,1400,2,0
5,1400,7,0
3357,25,5,0
1721,87,3,0
3730,1400,10,0
4427,1400,8,0
4797,403,1,0
6097,74,1,0
3987,74,1,0
5319,87,1,0
3202,74,1,0
2640,403,1,0
1949,308,5,0
1398,1400,9,0
90,1400,2,0
4759,160,1,0
3589,59,18,0
1729,403,1,0
2027,56,10,0
2986,25,8,0
4326,41,1,0
6210,56,1,0
3159,1400,5,0
5788,59,4,0
1436,191,1,0
3773,403,1,0
5983,59,9,0
6203,1400,4,0
2926,59,3,0
6172,403,1,0
572,74,1,0
2505,1400,2,0
2278,403,1,0
2716,74,2,0
6204,48,3,0
2526,403,1,0
1587,160,1,0
2967,403,2,0
4890,87,1,0
2523,1400,2,0
4536,1400,5,0
3769,52,2,0
4213,1400,2,0
5751,74,1,0
4222,1400,7,0
2992,74,1,0
203,803,1,0
3905,74,2,1
1338,403,1,0
1659,56,1,0
2502,191,0,0
3639,381,0,0
3192,111,0,0
815,381,0,0
3104,308,0,0
5080,308,0,0
3085,308,0,0
6427,14,0,0
2264,308,0,0
5991,381,0,0
6148,191,0,0
6314,14,0,0
1395,101,0,0
1608,93,0,0
4015,308,0,0
4514,7,0,0
2659,308,0,0
5166,308,0,0
1510,48,0,0
531,7,0,0
2913,93,0,0
5127,7,0,0
877,48,0,0
249,191,0,0
2293,191,0,0
5020,48,0,0
381,87,0,0
3070,191,0,0
1976,52,0,0
3260,191,0,0
326,191,0,0
5801,48,0,0
6065,191,0,0
3775,308,0,0
1241,93,0,0
6469,24,0,0
2033,308,0,0
4768,381,0,0
6383,6,0,0
4292,48,0,0
505,48,0,0
3754,24,0,0
3595,24,0,0
3000,101,0,0
6155,93,0,0
786,48,0,0
899,17,0,0
3232,47,0,0
6243,381,0,0
2246,6,0,0
6470,381,0,0
3990,74,0,0
2712,74,0,0
4022,48,0,0
811,14,0,0
6234,381,0,0
5891,803,0,0
4878,74,0,0
2757,50,0,0
1078,308,0,0
1549,191,0,0
4389,74,0,0
501,381,0,0
1068,381,0,0
3760,803,0,0
1671,308,0,0
3922,308,0,0
3215,6,0,0
5856,93,0,0
5673,1,0,0
1426,308,0,0
2638,308,0,0
5721,50,0,0
3018,308,0,0
272,381,0,0
4655,381,0,0
1533,381,0,0
6366,74,0,0
5844,74,0,0
6409,381,0,0
3343,1400,10,0
857,48,0,0
4005,803,0,0
370,74,0,0
2988,48,0,0
1673,87,0,0
435,47,0,0
5279,308,0,0
2011,74,0,0
1991,381,0,0
2091,74,0,0
4794,381,0,0
4151,381,0,0
1646,308,0,0
5510,14,0,0
5508,191,0,0
5985,308,0,0
541,191,0,0
6459,381,0,0
390,308,0,0
2263,381,0,0
4868,6,0,0
2008,74,0,0
111,74,0,0
5903,381,0,0
6039,381,0,0
5135,381,0,0
5121,74,0,0
1680,1400,0,0
2535,308,0,0
4300,308,0,0
2000,381,0,0
4348,87,0,0
123,191,0,0
3039,93,0,0
4400,48,0,0
2100,381,0,0
2081,48,0,0
2154,403,0,0
2088,74,0,0
5648,308,0,0
4546,381,0,0
6349,52,0,0
1668,52,0,0
1326,403,0,0
6028,308,0,0
3406,381,0,0
2291,308,0,0
1308,52,0,0
4669,308,0,0
4704,403,0,0
4754,93,0,0
5434,87,0,0
1294,48,0,0
4770,87,0,0
2504,52,3,0
6007,6,0,0
700,381,0,0
2906,52,0,0
2763,381,0,0
3587,381,0,0
3100,1400,5,0
4576,74,0,0
3324,93,0,0
5087,93,0,0
3103,308,0,0
3270,308,0,0
4029,803,1,0
1399,308,0,0
4012,50,0,0
2457,48,0,0
4286,101,0,0
2418,6,0,0
5007,191,0,0
1484,87,0,0
5047,308,0,0
1838,1400,1,0
5465,381,0,0
3550,53,0,0
6047,381,0,0
1916,74,0,0
3084,74,0,0
3937,7,0,0
4885,308,0,0
827,381,0,0
4973,74,0,0
1276,308,0,0
5577,6,0,0
3446,403,0,0
5797,53,0,0
3244,52,0,0
2998,101,0,0
923,6,0,0
5869,403,0,0
4589,101,0,0
6114,308,0,0
6365,403,0,0
2342,101,0,0
4586,87,0,0
2071,381,0,0
4451,381,0,0
5384,308,0,0
758,403,0,0
6391,191,0,0
4206,191,0,0
4821,381,0,0
894,101,0,0
2130,6,0,0
6398,101,0,0
5509,381,0,0
1447,53,0,0
4365,381,0,0
5174,50,0,0
6058,56,0,0
6283,87,0,0
3177,42,5,0
4229,87,0,0
6478,6,0,0
2444,403,0,0
5746,52,0,0
6421,101,0,0
3806,381,0,0
1394,56,0,0
1455,74,0,0
1693,74,0,0
573,101,2,0
1153,403,0,0
1559,6,0,0
6042,93,0,0
1599,52,0,0
5569,52,0,0
1132,381,0,0
3554,381,0,0
4777,74,0,0
5350,53,14,0
4764,101,0,0
2327,101,0,0
5775,308,0,0
1872,41,0,0
4251,101,0,0
6191,56,0,0
2186,101,1,0
3359,87,0,0
6077,191,0,0
18,191,1,0
4,1400,1,0
4975,74,0,0
1944,308,0,0
959,308,0,0
5028,381,0,0
202,403,0,0
2029,53,0,0
1722,59,1,0
4273,87,0,0
2573,403,0,0
2722,381,0,0
2067,101,0,0
2872,308,0,0
1282,74,0,0
92,87,0,0
3669,87,0,0
2333,74,0,0
5019,1400,5,0
78,101,0,0
2338,74,0,0
2901,87,0,0
2423,160,0,0
426,52,0,0
5914,101,0,0
60,87,0,0
850,52,0,0
3350,52,0,0
5749,308,0,0
1039,403,0,0
3190,403,0,0
4582,74,0,0
4916,308,0,0
5793,403,0,0
4218,74,0,0
1041,403,0,0
5683,93,2,0
6280,1400,5,0
181,74,0,0
5333,1400,1,0
5033,381,0,0
6439,308,0,0
5679,403,0,0
6390,52,0,0
6458,1400,1,0
2765,101,0,0
2594,308,0,0
4739,41,0,0
2410,101,0,0
4278,101,2,0
4847,308,0,0
4846,74,0,0
1920,101,0,0
1760,403,0,0
772,308,0,0
771,1400,1,0
5103,403,0,0
4056,74,0,0
4058,403,0,0
4903,1400,0,0
1057,101,0,0
3337,1400,6,0
5193,1400,4,0
6361,403,0,0
1084,111,891,6
5061,153,214,1
832,78,78,1
3224,193,1189,2
5317,153,376,1
2093,193,127,0
5726,61,213,0
5356,193,802,2
2152,308,32,0
6088,111,62,1
3652,13,387,14
5228,193,357,0
6304,111,109,0
2233,61,58,0
6121,61,15,0
4155,403,55,8
629,111,1058,11
4156,111,43,0
3757,27,6,0
3569,153,133,0
756,193,63,0
4073,111,44,0
4489,7,45,0
3157,61,31,0
5027,111,40,0
3704,153,164,4
2602,111,104,0
3750,1,435,0
1106,160,4258,242
1861,111,207,6
3600,29,39,0
2114,381,204,14
419,153,75,2
2739,308,330,28
3345,78,491,20
6290,47,77,0
3358,78,1351,12
4230,111,90,1
4143,193,583,2
1071,381,18,0
581,61,232,0
4622,61,71,0
2193,193,597,2
5519,111,136,1
6499,78,671,2
1095,193,2,0
6292,308,27,5
5579,61,63,0
3986,61,47,0
3182,52,118,4
4824,78,188,8
2126,193,29,0
3515,193,170,1
5533,27,15,0
211,47,344,7
2315,61,91,0
4182,25,7,0
1215,153,77,1
6063,308,11,0
4473,50,457,0
5428,153,154,0
5455,111,85,1
1508,381,7,0
292,193,205,0
4441,111,31,0
3598,93,55,1
4656,27,310,1
1244,78,38,3
2779,61,72,0
2252,153,22,0
6448,78,41,2
450,381,20,0
13,11,354,0
4152,153,46,1
779,193,29,0
222,61,16,0
1648,29,48,0
429,193,28,0
1867,381,1,1
4120,29,11,0
5794,29,27,0
931,41,28,1
1019,308,406,19
27,78,58,1
4168,308,13,1
5298,78,226,15
5663,308,175,7
4236,153,16,0
5804,193,13,0
1923,160,5,0
1875,111,181,1
705,193,51,0
1558,37,32,4
4381,78,27,0
2163,7,14,0
1618,111,24,0
773,45,5,1
2376,153,20,0
4098,111,61,0
71,78,33,0
1207,403,14,3
5867,111,126,2
6389,308,53,10
5277,153,12,0
674,56,47,4
565,308,17,3
4977,29,28,0
3083,111,116,1
4374,111,28,0
2313,308,19,0
2232,27,18,0
3130,193,34,0
1866,193,36,0
1203,381,11,0
1242,153,12,1
975,308,2,0
5561,308,39,3
1424,193,38,1
2707,193,5,0
4201,308,17,2
4235,93,101,2
6272,111,8,0
1851,78,49,3
4199,111,19,0
3811,153,12,0
2403,381,17,1
5720,78,33,0
6209,111,7,0
4255,160,1,0
5718,29,15,0
6305,93,78,2
2127,153,23,0
3426,153,45,1
1141,153,31,0
560,111,28,0
437,111,23,0
2660,78,118,0
3724,4,162,6
3763,78,90,1
5955,41,22,1
114,153,41,0
2121,101,19,0
5316,381,250,8
1339,403,8,0
2920,381,50,1
4154,27,4,0
1933,153,13,0
1871,111,101,4
520,381,9,0
1674,29,6,0
5792,193,3,0
2023,5,5,0
3974,61,7,0
1480,25,10,0
488,78,50,0
6269,111,25,0
4697,153,12,0
6012,153,23,0
1687,111,6,1
4002,111,4,0
1593,153,14,2
1380,308,11,0
3250,803,134,0
2384,111,60,2
4146,11,22,0
5073,403,14,2
36,153,11,0
4806,61,13,0
5265,4,9,2
1176,4,22,1
4897,381,41,1
2041,93,13,0
4528,153,8,0
4976,4,86,6
1731,111,21,1
6159,111,5,0
3051,308,1,1
2678,153,21,0
3538,193,5,0
6300,41,52,1
466,78,15,0
3513,111,13,0
461,160,8,3
1378,153,14,0
1412,111,16,0
6262,193,15,0
1302,153,12,0
3282,308,11,0
754,61,2,0
1270,803,3,0
5706,153,3,0
6080,111,10,1
635,37,4,0
5320,193,2,0
740,17,7,1
2793,308,8,1
5183,381,30,3
2174,193,107,0
1610,308,165,3
5924,193,2,0
5410,29,10,0
3266,803,124,0
3189,160,1,0
2347,37,17,1
3548,111,29,0
3036,381,54,1
2115,381,71,0
801,381,14,1
271,308,25,1
766,193,21,0
4454,27,14,0
2019,803,93,0
2256,193,1,0
5042,47,42,0
3911,308,59,2
2582,308,9,0
1643,803,22,0
1328,381,4,0
4960,61,4,0
1965,381,19,0
2110,308,4,0
1876,153,8,0
2007,11,17,0
5182,27,25,0
6467,78,11,0
3352,803,4,0
4366,78,19,0
5081,61,3,0
5646,7,1,0
3005,35,10,0
4580,153,11,0
2910,381,10,0
5256,61,5,0
1144,381,6,0
506,111,3,0
3932,160,4,0
4386,308,54,2
4226,29,12,0
5597,803,35,0
5415,803,4,0
902,160,1,0
5093,111,13,1
903,803,19,0
4299,308,1,0
4020,45,4,0
304,153,17,0
4920,111,28,0
1764,381,8,0
334,27,3,0
2836,153,18,0
5085,191,1,0
2319,153,6,1
2334,111,19,0
1496,153,12,0
4041,37,1,0
6544,803,17,0
5397,153,3,0
2388,78,29,0
5327,381,3,1
1816,381,27,1
3923,37,13,0
5702,61,9,0
3147,153,16,0
4611,193,13,0
5713,50,5,0
6502,153,18,0
5236,111,27,1
1113,191,1,0
5304,61,8,0
1055,101,17,0
4778,308,22,0
3624,403,7,0
5305,42,3,0
4031,193,2,0
2043,37,5,0
770,45,5,0
5201,803,1,0
4687,153,16,0
6487,7,1,0
5133,27,4,0
2061,308,1,0
4284,308,1,0
5547,381,3,1
5565,29,19,0
1967,61,1,0
5171,29,35,2
4606,41,2,0
4294,61,1,0
4584,191,2,0
1460,101,2,0
820,111,2,0
5655,25,2,0
2188,111,9,0
3656,381,2,0
1568,29,14,1
1344,14,2,0
2737,153,12,0
333,78,77,0
3665,13,187,2
5355,45,2,0
2752,4,61,0
3808,78,10,0
166,153,32,0
3167,111,59,1
768,153,93,0
4045,47,107,2
687,381,30,2
4262,37,88,4
3933,111,19,1
2937,153,48,1
910,153,20,0
4552,47,214,5
1620,153,186,3
1383,381,106,3
2704,381,480,17
4506,153,61,2
4871,111,56,0
3651,4,45,0
3561,27,8,0
3453,111,24,0
4758,78,83,0
2749,803,1,0
3720,111,36,0
1634,4,33,0
3919,78,54,0
5479,93,48,1
4376,111,16,0
1988,381,171,5
4782,111,4,0
3027,4,58,0
5076,153,68,1
1216,381,6,0
4042,308,111,5
4198,308,3,2
2472,111,64,0
3638,111,17,0
1016,803,7,0
5467,78,12,0
6098,37,2,0
2211,78,12,0
4485,111,7,0
5062,153,73,0
3495,381,50,3
2213,78,12,0
88,803,4,0
418,111,10,0
878,111,45,0
2170,308,5,0
2125,111,16,1
1046,308,33,3
3936,308,32,2
4607,27,1,0
1386,381,34,0
6360,111,63,1
3570,78,12,0
3186,78,23,0
698,28,22,0
1186,381,2,0
3195,78,18,0
6138,78,22,0
6343,78,49,1
433,78,13,0
6044,78,12,0
6447,193,8,0
1010,111,8,0
4297,308,7,0
5299,111,37,0
2531,381,19,0
2743,381,7,0
496,111,10,0
5244,78,3,0
4719,308,21,0
4116,111,5,0
2888,111,10,0
3004,803,69,0
3819,35,1,0
837,308,17,1
6431,111,17,0
3822,111,6,0
5762,78,14,0
5217,308,4,1
2664,78,3,0
5986,78,10,0
3365,111,46,0
3038,111,10,0
1450,111,6,0
498,308,9,0
1152,381,7,0
3443,24,22,0
3963,111,13,0
1461,308,12,0
355,381,4,0
4377,45,1,0
4554,78,18,0
6068,381,8,0
4052,101,3,0
6087,111,1,0
4013,37,1,0
2417,35,3,0
4021,111,6,1
5313,381,2,0
757,308,1,0
876,193,29,0
5398,153,6,0
5300,111,2,2
6177,111,29,0
3593,111,4,0
4681,15,22,0
2539,78,9,0
3771,59,2,0
4402,308,3,1
1449,78,6,0
3946,381,11,1
6450,27,3,0
944,191,5,0
4604,78,13,0
2708,41,1,0
5471,153,3,0
6230,78,2,0
2296,27,2,0
1686,803,5,0
132,381,3,0
403,45,18,0
4491,78,9,0
5396,381,1,0
1974,27,5,0
137,308,4,0
823,111,4,1
6356,308,12,1
3056,45,3,1
3188,27,3,0
2057,3,2,0
2762,24,3,0
6274,803,8,0
2475,78,10,0
2407,93,7,0
2592,308,3,1
1874,111,3,0
6370,37,1,0
2411,191,3,0
6049,41,5,2
3783,308,7,0
1397,37,1,0
802,381,1,0
5252,35,1,0
602,308,4,0
3816,35,1,0
5012,308,2,0
3211,308,1,0
2541,308,1,0
5898,803,2,0
5283,35,5,0
4703,308,38,4
6023,308,44,1
4632,308,19,0
6256,27,9,0
354,308,5,0
2397,15,2,0
4438,308,7,1
3327,37,8,0
5189,45,1,0
6480,381,8,0
5982,308,2,0
6320,381,1,0
1715,15,1,0
4551,101,3,0
1763,381,2,0
5659,308,1,0
5052,191,3,0
6362,27,16,0
3055,381,1,0
924,101,1,0
3334,191,4,0
4437,153,64,0
5777,161,32,0
3887,56,15,0
5828,7,113,0
1970,10,255,1
4351,153,101,0
2562,381,7,0
4100,78,179,3
4901,153,118,0
6213,78,253,5
6568,111,64,0
4375,153,10,0
6437,78,20,0
5834,93,11,0
2242,78,423,5
3621,22,51,0
2190,56,68,3
4945,381,133,0
5091,78,30,0
2628,93,10,0
2609,47,68,2
2880,161,117,0
411,34,225,0
91,34,120,0
3486,34,35,1
3852,161,6,0
226,1400,2,0
343,78,141,4
1517,22,94,1
2858,153,62,0
5484,34,56,0
4841,1400,13,0
3680,803,2,0
330,161,19,0
769,193,197,2
5408,381,12,0
5311,193,22,0
2191,34,6,0
4795,45,6,0
3910,45,1,0
4345,381,3,0
4344,193,95,2
135,10,1,0
1856,34,34,1
4162,47,53,1
4009,93,6,0
3081,45,5,0
178,308,8,0
3597,160,11,0
6518,93,45,0
4331,93,108,1
2598,153,15,0
5964,153,15,0
3678,4,23,0
394,4,5,0
2898,14,28,1
79,78,20,0
3374,1400,16,0
4197,1400,14,0
4994,403,10,0
1453,34,1,0
3392,161,5,0
1181,161,60,0
2214,193,64,0
4210,381,14,0
2340,161,18,0
3183,45,9,0
2373,93,63,2
4690,34,20,0
3994,4,16,0
5358,25,18,0
1605,381,3,0
4941,45,7,0
2056,161,58,0
5129,308,14,1
4848,193,5,0
5928,55,24,0
5008,10,2,0
4017,78,18,0
4149,10,20,1
4692,93,72,0
48,45,3,0
1030,7,1,0
6541,161,3,0
5470,153,13,0
5150,101,1,0
1499,308,10,0
3363,161,18,0
2890,1400,7,0
660,1400,4,0
3504,10,7,0
6126,193,14,0
4691,111,1,0
2341,50,9,0
2183,10,6,0
5822,61,1,0
4524,1400,5,0
6217,1400,5,0
3563,45,7,0
6488,1400,3,0
4468,93,9,0
3662,161,4,0
1750,381,17,1
2915,160,10,0
966,55,17,0
6352,803,2,0
5240,403,4,0
6084,78,8,0
5935,193,4,0
892,160,9,0
933,403,6,0
764,45,3,0
3572,161,4,0
2528,45,5,0
303,160,3,0
4962,193,5,0
3375,803,2,0
5330,161,13,0
5282,10,12,0
891,78,17,0
841,308,9,0
5703,61,1,1
962,193,73,2
3891,153,20,0
854,45,5,0
2542,1400,6,0
2037,93,140,13
6195,45,8,0
2467,153,9,0
6235,803,2,0
324,1400,4,0
4484,1400,20,0
4405,803,4,0
4814,803,6,0
1219,193,2,0
2516,160,2,0
6512,161,4,0
3685,1400,6,0
5041,101,3,1
4727,193,8,0
1155,93,60,0
6351,7,2,0
4074,161,25,0
170,308,1,0
2944,50,1,0
5814,381,6,0
2652,381,40,2
6523,7,1,0
2039,1400,14,0
503,153,7,0
70,193,76,1
4129,160,6,0
4979,403,3,0
3046,193,1,0
981,161,1,0
4672,55,1,0
5770,160,5,0
6224,161,8,0
5876,381,5,0
6282,308,6,0
4459,161,18,0
6242,381,10,1
1034,34,6,0
3329,160,7,0
5348,34,17,0
2772,45,2,0
5476,381,1,0
4734,34,5,0
5168,10,6,0
470,1400,9,0
3388,193,15,0
6038,10,17,0
2729,381,2,0
2980,153,8,0
2290,45,4,0
1798,4,12,0
2626,193,4,0
807,1400,7,0
4132,55,8,0
3541,161,7,0
6575,161,1,0
3543,24,36,0
562,161,56,0
3194,45,1,0
5390,193,2,0
3290,161,2,0
4517,56,11,2
302,803,6,0
2337,381,1,0
4927,193,2,0
626,101,1,0
653,1400,7,0
1260,381,2,0
1359,1400,3,0
1202,381,1,1
3673,161,1,0
2903,803,8,0
3206,193,2,0
4277,161,2,0
3122,34,2,0
1796,34,5,0
3233,381,2,1
2111,381,2,0
1200,101,4,0
3703,50,1,0
5464,381,4,0
2192,381,3,0
3514,308,2,0
4774,193,5,0
917,111,3,0
229,803,5,0
4911,1400,3,0
1628,803,2,0
6082,193,3,0
1719,7,2,0
3761,4,1,0
1247,161,3,0
6273,153,5,0
2947,1400,3,0
2563,403,1,0
3492,1400,1,0
4667,1400,5,0
3894,1400,4,0
884,193,3,0
1561,160,1,0
5218,34,1,0
6094,803,2,0
4370,50,4,0
2083,161,4,0
6277,803,2,0
3672,803,8,1
5835,161,1,0
3112,10,5,0
3996,1400,3,0
3328,193,45,0
2490,403,1,0
796,111,1,0
5574,1400,6,0
1511,161,2,0
4369,161,2,0
3861,160,2,0
657,308,1,0
2662,1400,2,0
1903,45,1,0
5140,308,1,0
2634,1400,2,0
4956,160,2,0
1725,1400,3,0
5599,1400,4,0
408,381,1,0
3796,381,1,0
4829,381,3,0
879,381,4,0
3269,25,3,1
327,93,1,0
4207,1400,3,0
237,161,1,0
103,1400,1,0
5291,308,1,0
3064,403,2,1
1493,308,2,0
4214,308,10,1
1773,153,24,0
4359,191,345,0
2282,191,158,0
4382,308,13,1
6573,191,106,0
2755,56,30,1
4534,193,40,0
1639,56,85,0
2966,308,63,0
2255,93,30,1
2470,191,62,0
4746,1400,2,0
1009,93,114,0
5190,193,68,2
1571,193,41,0
5204,153,33,0
5270,1400,2,0
4203,803,4,0
2175,52,4,0
1846,381,50,0
5692,193,24,0
2014,193,27,0
5667,1400,7,0
1303,403,1,0
6416,381,7,0
5880,381,9,0
3735,52,10,0
5475,381,7,1
3746,153,30,0
6216,308,8,0
3564,93,34,0
3163,381,18,0
1115,308,6,0
1736,308,7,0
3779,381,7,1
5200,193,28,0
2886,93,32,0
5192,93,29,0
2379,193,35,0
6246,193,40,0
1028,101,2,0
2102,93,26,0
2600,381,1,1
2017,193,45,0
3065,381,2,0
2286,17,6,0
5431,93,20,0
5251,14,2,0
3283,93,2,0
2519,381,15,0
3139,308,11,0
1945,308,2,0
6055,381,2,0
2103,803,3,0
2358,52,2,0
3125,101,1,0
4900,101,1,0
5442,803,2,0
1665,308,7,2
5996,93,2,0
1934,1400,4,0
3810,52,4,0
2458,403,1,0
2272,803,3,0
4989,1400,4,1
375,56,1,0
5501,1400,1,0
3985,803,6,0
5649,381,1,0
5833,381,3,1
2050,381,1,0
1790,35,19,0
6173,381,9,0
6307,381,2,0
5769,55,1,0
5167,55,2,0
5238,55,3,0
3650,1400,6,0
5038,101,1,0
6296,1400,1,0
3982,803,2,0
2336,55,2,0
4861,55,1,0
5202,52,4,0
5372,381,10,0
5055,381,1,0
1735,93,7,0
6442,55,1,0
4028,803,5,0
4063,101,2,0
5939,1400,1,0
659,55,1,0
1787,1400,3,0
1688,101,1,0
169,93,1,1
5018,160,1851,74
1961,308,2139,93
3212,153,857,10
3610,193,12,0
3197,191,165,0
63,161,36,0
2332,403,13,0
4024,34,29,0
2699,78,55,1
4968,5,72,1
3830,193,16,0
4539,308,290,38
4676,403,21,1
3647,191,855,2
3897,403,34,2
1855,308,313,19
2144,193,3,0
3606,381,121,3
4453,191,204,0
5393,193,81,0
3450,193,36,0
1534,191,306,0
5329,381,9,0
3925,308,108,5
5247,308,512,85
6060,403,248,4
5853,193,13,0
5394,403,28,1
5870,381,10,0
4726,191,19,0
2274,1,6,0
3313,42,104,8
2817,78,37,0
1105,7,35,1
5698,193,56,0
4193,191,65,0
4910,403,29,1
40,381,35,3
3475,161,1,0
3417,5,26,0
1797,7,27,0
1043,191,13,1
5124,193,7,0
890,161,78,0
2443,803,1,0
647,55,57,0
2912,193,46,1
2687,153,61,2
4761,153,30,1
4227,14,45,0
5379,193,20,1
977,153,31,1
2015,193,10,0
1870,34,5,1
6325,7,11,0
2267,403,15,0
3649,153,22,0
5391,403,69,1
580,381,7,0
4557,403,3,0
5889,78,50,0
6181,3,5,0
5181,1400,4,0
3611,42,58,7
6449,24,13,0
3906,161,1,0
2983,403,5,0
3510,381,7,0
2427,24,38,0
4456,193,10,0
1556,381,10,0
5708,308,77,9
2132,1400,2,0
2701,308,13,0
5156,193,25,0
5021,308,10,1
5675,193,18,1
2377,193,43,0
2826,308,118,6
5759,161,1,0
6546,55,1,0
4698,1400,3,0
3790,193,20,0
715,34,1,0
3605,55,16,0
395,1400,2,0
5979,160,2,0
4010,160,3,0
1584,161,4,0
4176,803,4,0
2981,403,32,1
2454,403,3,0
5591,34,15,0
3143,1400,2,0
213,381,16,3
3041,193,17,0
2889,160,5,0
1979,161,8,0
6017,14,1,0
745,17,5,0
1396,161,9,0
3529,403,37,0
830,55,21,0
1757,193,88,0
115,308,39,4
5154,160,5,0
6445,381,2,0
2674,381,6,0
2527,1400,3,0
264,193,1,0
3326,1400,6,0
583,308,92,2
3156,55,1,0
5790,403,4,0
4507,403,2,0
1192,56,3,1
4130,381,7,0
6002,308,17,1
2368,7,6,1
5438,101,1,0
1121,403,1,0
6043,160,2,0
5417,403,2,0
4248,381,2,0
2560,7,3,0
4407,56,12,1
3436,308,11,2
3304,193,6,0
3040,56,1,0
1001,403,24,0
6011,1400,4,0
5172,193,2,0
3793,403,4,1
2244,403,4,0
4363,381,8,0
1452,1400,7,0
1403,403,2,0
2771,1400,2,0
4851,193,2,0
6252,161,2,0
3415,803,2,0
415,160,1,0
4621,193,2,0
4815,160,1,0
4591,1400,2,0
3503,161,4,0
1766,160,1,0
337,381,1,0
2881,803,1,0
2768,161,11,0
